"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,22124,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,22128,"s_add_i32 s0, s0, s3",4,16,0,64,""
2,22132,"s_nop 0",4,16,16,0,""
2,22136,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,22140,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,22148,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,22156,"v_accvgpr_read_b32 v4, a36",4,16,0,0,""
2,22164,"v_bfe_u32 v5, v4, 16, 1",4,16,0,0,""
2,22172,"v_add3_u32 v5, v5, v4, s4",4,16,0,0,""
2,22180,"v_or_b32_e32 v6, 0x400000, v4",4,16,0,0,""
2,22188,"v_cmp_u_f32_e32 vcc, v4, v4",4,16,0,0,""
2,22192,"s_mul_i32 s6, s2, 0x48",4,16,0,64,""
2,22200,"s_mov_b32 s7, s1",4,16,0,0,""
2,22204,"v_cndmask_b32_e32 v4, v5, v6, vcc",4,16,0,0,""
2,22208,"global_store_short_d16_hi v[2:3], v4, off offset:128",4,16,0,32,""
